Date,Time,C1_1,C2_1,C3_1,C4_1,C6_1,C8_1,C9_1,C10_1,C11_1,C12_1,C13_1,C15_1,C17_1,C19_1,C21_1,C23_1,C26_1,C28_1,C31_1,C34_1,C35_1,C36_1,C37_1,C38_1,C40_1,C41_1,C45_1,C47_1,C48_1,C49_1,C51_1,C52_1,C53_1,C54_1,C56_1,C58_1,C59_1,C61_1,C63_1,C64_1,C68_1,C69_1,C70_1,C71_1,C72_1,C73_1,C74_1,C75_1,C76_1,C77_1,C78_1,C79_1,C81_1,C82_1,C84_1,C85_1,C87_1,C94_1,C96_1,C98_1,C100_1,C104_1,C105_1,C119_1,C131_1,C134_1,C136_1,C140_1,C145_1,C147_1,C148_1,C167_1,C169_1,C170_1,C171_1,C199_1,C306_1,C312_1,C314_1,C316_3,C317_1,C318_1,C401_2,C402_1,C403_1,C404_1,C409_1,C410_1,C413_1,C414_1,C415_1,C501_1,C502_1,C503_1,C601_1,C602_1,C603_1,C612_1,C613_1,C614_1,C617_1,C618_1,C619_1,C620_1,C640_1,C642_1,C643_1,C661_1,C662_1,C663_1,C678_1,C707_1,C1006_1,C1014_1,C1015_1,C1016_1,C5001_1,C5001_2,C5004_1,C5005_1,C5006_1,C5007_1,C5008_1
20030621,04:00,64.03,69.40,103.52,147.78,184.32,114.47,60.82,67.96,44.83,283.74,114.83,81.98,118.00,72.65,168.61,108.51,3.36,76.84,107.56,77.10,63.04,288.50,274.38,96.10,292.56,279.42,84.17,166.66,AQI,280.78,83.41,102.49,107.13,95.81,127.35,314.64,158.84,107.75,116.14,80.13,100.21,100.74,113.14,68.64,287.00,116.83,74.55,110.54,116.95,104.97,51.03,143.16,80.59,86.84,77.63,72.80,81.51,100.13,71.07,153.00,67.53,131.03,138.73,84.39,90.44,109.40,61.36,110.64,85.48,63.16,58.82,66.84,107.16,156.67,77.24,153.44,54.15,100.51,135.97,PMA,PMA,327.64,127.13,107.60,78.35,PMA,81.01,63.65,15.13,268.05,332.50,111.72,164.21,77.97,139.81,159.39,45.20,57.76,62.02,127.76,73.40,118.51,42.91,64.11,66.82,56.22,80.92,278.34,262.18,266.52,131.59,LST,77.58,166.58,61.11,28.69,96.92,95.48,59.50,69.36,24.18,103.08,123.76
20030621,05:00,59.22,56.65,148.22,151.12,185.11,85.23,59.82,79.35,68.01,282.75,114.11,71.89,116.05,70.64,172.42,113.74,2.77,87.27,108.98,64.94,72.41,307.17,278.65,105.24,289.77,287.77,76.46,164.82,AQI,302.42,75.54,102.91,116.32,115.15,125.30,319.55,157.66,97.72,110.06,29.88,80.61,84.96,108.32,80.63,282.41,114.48,90.48,107.52,114.14,103.07,54.14,161.10,89.75,55.94,90.53,64.68,168.80,98.24,63.36,161.72,85.07,147.60,153.77,88.84,88.17,109.24,58.48,127.74,80.95,78.06,92.02,57.89,96.44,153.11,36.20,177.47,90.30,99.78,152.93,161.78,PMA,40.81,129.02,106.49,89.97,PMA,130.39,206.81,11.55,268.61,347.33,114.69,345.89,13.35,140.80,0.14,67.09,3.08,348.88,126.15,89.38,91.20,60.60,71.60,79.54,12.63,91.73,275.07,261.89,285.39,136.15,LST,80.70,164.88,91.36,35.57,133.51,75.75,110.79,63.35,23.60,99.96,121.29
20030621,06:00,32.15,66.95,193.76,171.50,186.47,69.39,50.08,95.86,96.13,289.08,109.08,57.63,112.07,74.08,185.12,155.78,4.04,78.28,94.67,96.37,57.50,319.80,281.19,166.99,290.47,283.42,76.48,167.90,AQI,315.76,52.94,101.87,76.67,122.84,104.78,315.02,160.51,95.28,109.80,26.33,95.58,84.63,96.30,80.02,282.83,115.87,62.82,93.55,112.72,102.87,46.91,144.97,45.91,92.12,60.07,61.22,149.15,98.94,64.44,179.74,95.60,132.98,139.19,79.59,87.45,100.70,52.47,150.65,77.48,91.38,33.33,17.06,84.44,159.43,39.57,177.82,104.69,97.02,170.00,335.87,PMA,184.74,120.01,107.94,40.05,PMA,LIM,305.69,7.89,261.22,36.29,122.38,272.87,109.70,82.84,84.08,37.98,322.37,325.41,148.02,34.35,11.37,61.27,92.74,119.54,42.81,80.38,274.08,259.67,290.55,137.94,LST,83.74,162.53,59.66,255.21,209.96,262.89,156.74,85.74,0.93,95.39,103.42
20030621,07:00,9.85,66.47,200.01,169.14,221.05,27.48,62.60,108.48,118.88,299.70,96.77,60.78,107.71,69.30,168.72,149.06,8.30,78.11,93.04,118.13,31.99,297.36,274.80,184.71,294.12,269.14,79.44,147.61,AQI,144.87,24.61,103.06,107.50,132.86,119.29,305.40,169.49,81.39,107.57,22.15,96.67,91.61,94.21,83.57,283.37,137.75,61.51,88.89,105.78,106.79,29.73,138.87,44.34,95.99,325.97,57.76,337.06,99.40,61.95,181.18,115.15,120.33,129.04,67.08,85.12,102.02,26.11,162.30,81.54,105.40,8.98,9.43,26.87,164.95,30.21,182.97,115.23,88.48,176.06,306.78,PMA,138.07,124.03,102.14,32.35,PMA,LIM,328.35,33.05,253.30,169.27,53.29,286.16,108.83,132.73,22.94,30.40,321.45,0.25,181.19,26.20,12.13,18.43,107.66,121.71,25.02,53.02,269.62,258.85,289.33,132.00,LST,81.41,153.66,35.38,300.06,194.25,0.00,235.76,110.51,350.05,82.08,115.48
20030621,08:00,10.21,36.39,182.58,178.15,353.50,38.73,59.02,107.01,97.66,294.81,92.70,24.54,107.47,87.76,189.24,145.70,20.64,5.58,91.84,136.74,351.45,288.67,271.88,173.00,288.84,291.67,46.52,144.55,AQI,137.03,346.32,103.19,36.09,296.22,76.28,305.85,157.41,94.36,107.16,4.58,100.91,93.41,96.64,77.94,281.98,117.56,84.17,83.47,109.99,106.06,52.61,121.55,27.90,93.54,357.74,62.30,356.46,101.28,64.83,177.37,115.71,95.80,111.59,67.76,55.64,109.34,14.32,143.46,19.12,169.24,7.02,5.24,347.48,155.26,100.09,195.55,116.85,94.07,179.20,218.51,LST,196.95,120.43,109.23,5.27,PMA,LIM,41.61,51.56,193.79,152.03,53.24,200.97,92.67,84.18,43.61,2.71,4.41,44.96,181.02,0.01,247.64,11.80,115.46,155.28,358.56,7.99,270.56,260.56,295.77,69.75,LST,71.30,158.56,24.47,310.12,157.61,136.75,275.66,127.58,24.89,95.51,63.92
20030621,09:00,11.26,30.61,124.74,339.55,338.62,43.90,22.02,359.32,345.11,311.78,74.14,28.49,97.61,85.97,135.63,130.58,73.26,324.50,81.02,161.44,5.90,107.58,295.46,121.63,310.93,292.86,350.82,169.50,AQI,155.61,349.48,102.71,35.10,343.77,73.05,311.67,163.64,87.32,102.56,343.35,97.37,68.71,85.02,73.84,140.06,105.88,70.23,80.96,98.15,98.30,82.90,110.42,29.38,91.94,23.06,68.26,36.75,103.25,48.41,226.05,105.35,110.78,118.82,24.06,336.69,105.09,4.19,138.30,8.10,182.35,16.91,5.67,2.14,166.33,89.76,219.31,111.33,88.10,180.69,225.19,PMA,186.01,116.84,98.86,19.56,PMA,LIM,42.14,93.75,111.59,FEW,344.91,338.86,354.13,96.41,51.25,8.83,0.88,66.01,187.05,18.37,46.93,345.33,311.46,177.66,6.53,345.13,269.05,304.92,45.21,330.36,LST,74.05,167.71,29.97,323.40,106.76,100.34,65.16,145.96,80.59,84.56,52.61
20030621,10:00,26.08,37.68,37.25,44.51,308.06,48.13,29.48,331.19,19.64,327.22,92.76,22.11,104.77,86.16,146.81,343.49,68.60,339.22,92.30,199.09,8.56,68.90,273.31,111.79,338.63,283.40,11.27,164.82,AQI,164.09,4.32,96.31,31.70,344.62,110.53,310.07,95.69,92.11,92.00,355.61,94.59,76.00,99.71,64.24,113.65,81.20,64.54,97.84,111.55,91.95,77.98,97.85,36.30,89.58,21.53,73.93,7.62,105.77,50.11,195.83,0.06,117.66,115.34,321.87,345.25,98.57,5.38,95.46,354.90,320.73,19.58,22.22,18.57,162.21,66.50,179.44,114.18,87.73,188.67,166.41,129.70,321.94,108.01,93.92,40.24,PMA,29.77,39.31,42.90,123.94,122.03,331.43,281.06,6.34,68.76,67.80,24.27,2.94,339.10,202.77,28.13,19.56,1.69,304.39,305.14,17.95,5.48,12.26,327.97,57.08,34.07,LST,69.13,164.44,24.45,34.00,46.02,100.00,19.83,179.86,68.16,88.89,104.51
20030621,11:00,59.63,46.20,64.39,113.62,313.01,96.65,36.49,314.87,20.28,338.47,110.70,81.51,121.82,64.89,2.49,90.07,27.13,342.23,100.70,255.34,28.97,132.10,251.41,121.30,318.42,265.50,22.31,169.33,AQI,86.00,25.71,101.97,55.47,356.89,115.12,330.75,77.60,112.34,105.83,4.57,104.32,85.05,112.89,77.99,136.06,99.66,86.29,106.73,109.72,96.53,40.84,103.34,55.69,81.33,26.31,65.76,23.88,98.54,62.32,180.84,299.61,96.40,101.47,331.87,346.52,108.30,14.68,81.42,18.18,306.78,37.30,29.47,21.53,157.37,65.17,176.68,115.66,97.13,162.73,178.64,138.73,226.84,124.73,100.04,50.49,PMA,63.05,70.71,5.92,84.06,82.61,46.38,146.81,135.31,77.57,347.80,44.38,5.74,10.66,184.27,40.31,77.32,22.20,280.14,328.18,36.11,18.09,343.68,294.66,190.46,52.50,LST,76.09,174.82,49.56,317.73,75.05,0.00,42.28,181.51,0.82,105.72,112.85
20030621,12:00,36.32,38.63,77.25,99.34,312.93,57.06,39.29,16.13,22.13,326.38,113.65,60.64,116.50,76.41,353.93,84.15,34.82,19.89,110.00,243.13,72.90,132.25,118.12,121.44,313.96,261.28,25.16,176.61,AQI,84.81,64.21,108.46,55.96,356.16,112.59,316.13,105.19,104.07,106.43,7.09,105.46,90.24,110.07,87.30,158.45,124.17,94.97,102.83,91.47,114.17,50.03,111.68,49.17,75.00,73.13,66.93,45.19,107.33,PMA,192.02,18.04,101.44,105.87,308.54,15.09,102.61,24.10,94.19,38.84,12.38,31.48,34.70,50.31,162.90,80.55,178.07,117.55,98.58,171.33,170.46,187.83,195.45,125.42,103.91,54.21,PMA,49.45,59.62,330.02,115.31,93.59,95.09,12.94,9.41,85.16,67.24,28.79,12.10,61.45,89.85,44.78,78.75,31.99,3.50,4.64,27.55,36.75,203.70,286.93,99.13,90.50,LST,87.14,179.51,47.71,35.86,93.73,39.31,47.68,202.77,32.67,98.84,112.32
20030621,13:00,16.88,49.45,124.82,166.62,28.23,37.37,25.58,315.90,80.33,309.72,118.98,31.27,117.55,75.23,166.12,135.67,60.82,10.50,109.22,221.52,67.50,114.71,111.99,170.08,313.36,111.82,38.88,174.96,AQI,103.19,65.76,113.09,41.38,353.85,120.60,136.09,153.93,112.70,110.66,2.55,116.07,105.37,106.81,103.08,111.79,122.92,104.27,104.32,100.98,127.34,96.87,133.98,30.45,82.35,58.42,69.09,79.22,110.36,PMA,182.40,355.53,122.97,126.25,313.61,12.00,105.18,3.66,117.58,54.21,345.98,6.08,1.69,356.35,167.43,134.17,180.24,123.03,107.86,165.93,126.16,193.40,180.68,128.24,109.09,9.83,LIM,29.10,16.73,226.36,104.54,135.32,112.07,150.66,137.46,88.16,86.74,17.31,46.86,148.98,158.04,26.59,122.23,128.79,252.83,356.88,30.61,7.34,86.95,95.46,85.01,116.62,LST,99.10,178.29,26.01,144.80,120.47,37.66,96.33,203.41,84.84,107.02,114.34
20030621,14:00,11.58,41.72,149.17,192.85,207.44,85.25,26.80,265.25,275.64,285.50,112.92,50.09,115.94,73.98,173.15,144.70,71.31,356.99,120.07,242.10,183.41,134.66,136.32,188.64,298.28,115.74,72.47,184.48,AQI,153.36,236.59,107.46,333.84,349.48,125.96,150.01,187.24,120.71,113.54,14.92,130.13,107.39,112.30,103.23,255.17,128.25,117.97,113.62,123.45,125.86,70.82,147.35,63.03,103.71,15.69,81.07,104.97,114.77,1.77,180.35,310.80,141.01,147.57,322.19,6.56,106.34,15.19,133.71,66.16,275.72,32.92,17.44,347.26,182.29,133.27,187.82,141.09,112.21,157.93,116.09,202.94,186.80,131.26,113.42,38.88,PMA,185.81,110.34,270.58,244.84,178.61,137.24,150.44,149.32,120.93,113.84,24.21,71.09,153.68,145.79,34.44,234.12,180.32,264.48,10.61,56.47,14.90,119.59,106.54,79.42,137.37,LST,111.58,184.87,26.83,218.24,168.15,6.44,147.71,280.96,48.05,104.63,129.71
20030621,15:00,37.66,8.37,153.33,206.59,194.06,3.80,17.90,21.57,291.42,274.59,126.51,22.70,151.07,82.00,186.84,184.02,67.66,325.46,122.25,220.21,24.35,147.69,165.68,182.69,282.15,255.12,73.47,199.07,AQI,101.46,316.53,128.59,355.14,341.07,142.54,164.36,205.06,129.37,124.22,347.27,155.88,152.42,136.96,112.35,270.59,114.87,126.75,149.58,142.35,148.00,120.50,158.89,322.93,95.50,330.73,91.69,217.79,134.88,9.15,186.25,52.34,149.69,157.45,328.74,350.80,110.55,357.40,215.26,81.32,25.78,3.87,302.52,73.04,178.78,149.55,193.76,159.15,125.75,167.03,143.84,212.26,167.88,163.22,121.57,15.59,PMA,300.63,9.09,328.33,239.21,188.62,221.90,158.68,171.09,154.57,190.13,30.77,45.27,157.16,147.73,14.96,261.92,276.18,20.61,13.76,350.94,6.21,115.27,147.61,81.05,193.81,LST,130.12,191.84,26.71,280.51,157.96,7.38,150.01,296.87,82.00,129.33,133.33
20030621,16:00,16.82,6.09,162.30,198.09,201.17,27.63,327.60,40.89,293.77,233.72,153.53,10.01,167.94,105.14,180.69,165.97,11.75,330.01,157.54,185.25,44.30,212.84,172.14,201.19,253.68,227.55,78.06,201.43,AQI,219.21,13.83,132.83,7.99,343.34,164.83,153.87,231.83,148.59,141.19,328.21,156.81,181.19,167.61,157.57,228.84,114.30,139.12,184.68,167.44,163.71,107.25,162.81,326.84,90.16,319.62,76.20,172.58,151.46,14.06,184.05,58.78,155.13,160.03,320.44,339.67,149.19,7.15,173.63,83.18,45.69,4.12,354.78,57.91,198.04,142.98,190.58,175.35,162.59,147.96,140.51,238.63,173.77,167.86,143.40,80.64,PMA,327.62,338.92,315.18,203.07,240.27,164.74,164.86,179.45,125.69,128.03,19.04,71.58,150.50,168.19,14.84,206.23,181.22,25.88,11.23,341.20,341.03,220.33,195.41,177.83,131.66,LST,164.24,196.58,28.11,210.23,160.60,0.46,179.58,182.12,132.99,143.29,160.49
20030621,17:00,21.63,284.36,127.35,101.24,199.07,7.68,235.13,54.67,279.80,225.05,179.28,2.18,172.85,107.81,172.36,147.80,11.53,323.24,160.48,159.64,32.90,219.53,190.08,182.90,241.77,217.03,93.27,199.41,AQI,228.69,49.09,140.91,340.32,335.73,169.24,135.26,0.60,136.17,160.81,331.40,181.70,233.05,186.61,156.07,204.73,107.54,146.02,180.52,169.46,165.48,43.36,169.56,25.37,92.30,358.46,120.12,241.05,165.24,21.54,40.65,69.79,159.09,163.67,324.59,358.29,164.04,8.93,140.47,100.27,65.39,9.79,25.85,56.93,56.24,170.53,37.05,182.04,165.12,127.60,142.82,229.19,191.30,176.84,149.70,39.01,PMA,345.29,334.12,285.69,206.02,248.38,100.40,148.88,162.67,110.16,204.58,15.82,80.56,166.81,137.92,4.43,204.93,275.64,36.70,12.81,297.99,357.89,211.78,191.67,191.68,126.22,LST,116.60,198.91,22.18,214.05,145.91,11.64,131.19,155.00,28.06,146.77,164.53
20030621,18:00,19.92,325.69,114.02,81.38,192.85,49.78,308.15,71.80,246.47,255.10,133.27,37.72,147.98,77.13,172.31,147.28,8.24,292.01,127.81,149.31,32.20,213.23,186.42,113.72,258.08,244.20,89.48,182.67,AQI,231.89,42.45,124.20,30.33,348.20,166.55,147.31,18.11,121.41,164.72,340.40,155.49,231.49,180.84,153.42,220.51,114.45,119.62,166.79,163.81,177.00,26.64,169.10,35.07,120.14,322.39,101.65,277.82,118.32,7.96,92.98,75.64,161.03,166.59,318.45,319.78,146.61,3.09,127.86,101.83,76.34,4.03,8.63,36.99,84.88,164.43,49.21,202.95,152.41,107.19,156.50,238.15,202.50,190.41,129.28,30.74,PMA,328.66,1.64,298.79,222.70,259.77,113.43,160.31,142.60,90.75,124.01,29.99,68.18,106.36,124.24,359.67,190.48,207.40,40.27,236.71,333.04,321.13,211.00,199.89,205.38,131.95,LST,99.43,173.48,22.79,199.24,135.28,16.68,104.25,147.61,35.68,127.50,152.05
20030621,19:00,12.89,351.92,142.28,98.83,203.22,28.58,249.30,99.49,203.34,239.80,132.06,30.47,148.17,63.73,100.05,130.11,27.60,171.48,127.54,136.27,56.87,238.97,210.89,153.60,268.41,242.04,90.59,163.85,AQI,236.24,83.63,114.12,358.15,335.46,149.74,126.39,157.50,130.57,133.75,354.23,150.93,238.76,164.71,156.64,230.05,109.35,117.62,144.83,150.05,143.96,54.05,168.59,39.13,68.12,359.43,17.75,207.47,114.57,348.91,111.89,75.96,158.92,167.61,279.55,167.43,120.78,300.70,139.23,103.52,77.36,35.39,2.80,50.29,93.62,103.05,52.92,221.07,159.05,111.32,166.88,260.67,190.77,172.47,122.77,41.39,PMA,46.41,47.44,312.83,220.94,263.28,92.33,148.17,139.30,102.83,128.91,37.21,52.78,99.27,131.53,23.30,171.79,150.65,67.94,191.69,335.17,260.12,228.40,231.66,213.03,126.95,LST,114.10,167.13,28.27,193.97,110.45,21.45,89.95,128.10,46.49,125.97,147.34
20030621,20:00,12.51,71.50,120.80,109.84,203.89,56.86,134.39,115.59,185.91,250.21,132.96,62.88,146.50,67.98,80.97,113.47,57.95,152.72,119.27,141.02,89.79,249.32,224.05,123.21,270.02,249.61,111.73,172.88,AQI,241.02,102.50,117.38,60.39,335.11,137.84,115.92,98.68,125.60,135.93,330.11,139.01,190.13,150.22,128.31,219.97,119.34,104.09,157.42,158.09,151.21,47.52,174.94,64.00,98.06,79.72,76.58,187.28,122.23,223.53,119.90,117.85,162.83,171.37,185.89,175.51,120.85,166.52,125.88,102.49,101.04,46.55,33.70,77.89,108.62,127.95,78.10,218.35,150.00,117.25,148.83,228.38,181.99,175.32,138.94,29.18,PMA,63.11,31.96,312.40,226.63,255.80,102.06,125.02,123.16,85.59,121.21,62.69,34.96,123.21,129.21,22.50,188.12,155.53,109.46,193.25,26.44,175.92,238.45,242.88,231.14,101.89,LST,115.57,164.04,109.93,172.14,126.58,15.02,101.71,129.82,31.52,124.37,131.66
20030621,21:00,87.82,65.22,142.32,98.97,199.48,80.36,101.03,142.07,176.67,249.63,127.61,71.76,163.15,88.94,88.39,112.47,61.10,134.11,119.16,156.07,94.58,255.96,208.51,113.58,269.07,259.54,137.68,167.72,AQI,235.89,116.10,111.21,92.69,127.67,137.64,123.74,127.30,133.88,131.12,149.66,130.48,119.86,126.76,122.39,225.59,129.96,94.38,151.54,143.97,151.46,43.66,177.17,79.26,96.10,108.14,64.87,142.60,116.97,176.07,117.22,147.94,168.23,173.30,181.18,146.63,117.19,175.04,119.88,123.80,152.32,67.43,79.31,110.39,110.06,116.00,82.13,206.40,136.27,113.10,154.88,242.37,204.91,169.86,127.40,97.07,PMA,102.98,50.98,323.24,231.54,268.17,89.51,122.17,130.24,84.44,142.64,61.80,43.99,105.88,119.29,53.91,166.30,138.11,153.15,181.80,88.67,131.67,216.18,219.95,206.77,102.84,LST,126.07,165.79,137.32,168.35,122.83,41.53,109.17,148.95,27.76,132.94,132.59
20030621,22:00,92.07,162.23,115.59,116.86,205.48,93.72,168.25,146.46,176.57,248.16,140.48,105.50,150.36,101.51,91.93,113.22,68.71,179.85,123.01,157.26,101.91,210.86,219.35,105.19,262.29,244.78,137.42,160.51,AQI,237.45,113.13,118.34,119.60,154.25,146.72,118.68,107.86,126.07,126.40,174.60,144.59,110.73,128.77,120.78,231.59,132.73,105.86,145.07,154.90,134.18,69.88,186.15,117.34,101.28,125.09,67.76,125.15,109.69,166.81,122.37,137.78,177.95,181.49,181.81,177.66,115.70,187.87,128.84,131.56,150.97,150.52,117.77,137.02,122.14,117.12,103.55,209.79,141.29,111.86,120.41,233.02,196.81,172.22,135.04,127.10,PMA,132.56,97.25,301.68,221.97,259.02,77.88,131.98,133.21,92.88,143.50,118.47,44.70,106.00,127.05,104.81,189.81,161.08,156.75,177.60,41.32,137.81,241.80,227.78,208.52,116.15,LST,119.68,161.16,147.23,170.65,130.12,56.78,99.83,148.82,63.57,122.37,143.54
20030621,23:00,132.86,192.32,95.99,120.54,207.13,87.89,170.04,137.32,155.33,220.02,130.52,122.63,145.12,96.90,105.98,106.69,66.16,174.70,113.58,157.51,113.77,236.63,229.78,116.05,242.42,232.24,144.75,163.56,AQI,254.09,136.81,112.93,122.22,183.26,142.83,123.47,105.89,129.19,123.08,167.38,128.42,103.64,130.51,120.51,226.12,133.91,118.83,132.99,158.12,129.75,77.10,184.59,134.55,106.86,123.14,67.33,130.32,114.13,173.34,122.05,141.00,175.84,180.42,179.15,195.25,116.29,163.78,115.89,131.55,166.07,163.46,134.88,137.52,123.30,121.72,107.14,214.92,142.62,129.87,127.58,201.52,174.43,171.17,126.94,152.23,LIM,140.77,120.61,296.95,226.09,277.96,75.63,117.81,120.35,99.01,148.49,135.72,45.87,109.16,121.64,167.72,178.93,160.02,153.06,176.72,71.43,181.53,218.72,248.80,212.86,113.80,LST,121.13,164.99,149.34,171.63,98.00,87.77,104.63,151.54,87.36,127.98,141.19
20030622,00:00,144.86,189.87,107.33,127.71,204.35,106.59,100.48,160.87,160.69,230.51,128.52,130.90,137.02,92.48,119.10,112.50,75.83,174.59,110.35,164.42,142.74,237.96,214.39,118.29,260.16,227.98,166.13,167.69,AQI,223.83,171.18,120.32,121.01,196.25,146.09,121.66,117.25,129.14,140.63,173.51,133.33,105.02,138.24,117.64,223.10,131.61,115.73,126.80,143.48,124.32,75.56,173.45,140.33,102.01,134.76,65.38,152.46,116.86,168.99,126.16,153.46,167.23,171.23,147.01,189.62,125.28,163.98,116.40,137.74,175.77,173.71,133.35,168.72,124.43,112.19,108.94,193.41,136.05,131.73,115.95,195.99,140.09,165.63,114.65,159.79,LIM,148.22,141.91,301.24,241.52,244.79,71.86,112.58,115.50,101.49,152.72,124.90,41.55,108.48,129.95,164.38,177.70,164.89,171.00,178.73,115.03,180.08,263.17,234.34,223.41,106.05,LST,123.31,165.99,152.25,159.76,98.15,79.48,96.55,LST,55.76,123.87,141.72
20030622,01:00,160.46,129.30,102.98,137.32,193.27,137.06,92.84,164.17,147.89,268.34,128.22,125.56,132.85,107.27,136.24,115.71,69.46,175.79,112.09,163.77,154.95,195.04,245.28,113.22,286.18,266.62,177.55,155.18,AQI,212.81,167.85,121.30,147.15,145.19,145.14,123.99,133.00,127.61,140.73,166.87,123.13,118.55,138.98,114.67,259.60,132.50,116.59,129.90,126.51,114.16,73.04,143.02,172.03,101.32,152.20,70.13,152.54,117.69,168.54,139.44,165.66,134.85,139.86,138.73,193.50,128.91,86.99,116.82,163.25,174.69,164.05,136.68,175.46,136.51,93.47,125.68,177.13,150.11,137.08,130.40,174.60,102.16,164.10,128.09,154.45,LIM,149.67,137.02,340.10,237.50,223.72,78.43,108.98,114.93,99.17,154.14,143.41,61.34,104.48,118.54,142.93,178.14,163.01,162.16,181.70,128.79,126.78,264.37,254.40,218.12,108.24,LST,121.28,153.10,161.71,165.33,92.48,84.28,85.45,155.10,33.09,125.21,141.24
20030622,02:00,167.21,163.06,99.88,139.36,197.30,145.12,105.54,169.40,152.86,275.40,126.55,168.18,136.70,90.16,140.99,114.08,150.72,181.53,112.95,160.66,170.34,281.40,254.47,107.03,284.76,267.58,180.79,149.09,AQI,255.42,168.35,125.66,145.88,152.93,142.05,153.53,145.38,127.29,123.59,153.62,128.79,124.55,138.30,109.31,253.28,118.64,116.88,131.60,127.64,118.10,63.02,137.31,163.94,95.09,155.29,77.27,148.97,120.58,172.98,144.07,168.00,129.02,133.66,203.40,206.80,124.02,191.20,121.37,166.70,172.96,177.28,158.89,170.78,142.94,91.17,133.84,166.00,125.48,141.29,168.20,188.94,138.99,158.06,131.29,171.29,LIM,159.30,149.68,318.99,258.69,278.48,81.23,123.40,96.56,107.22,144.36,180.52,53.81,100.36,116.99,159.27,175.19,162.20,161.65,185.56,132.46,186.26,276.77,255.81,254.81,132.39,LST,121.84,153.75,185.20,171.68,93.87,79.75,89.41,154.10,358.13,124.90,138.51
20030622,03:00,167.80,186.43,98.01,141.48,192.04,173.74,207.17,164.58,151.30,278.22,126.54,194.42,137.46,101.44,144.27,120.04,155.48,201.28,114.12,165.59,164.39,254.32,245.89,111.78,294.18,262.15,182.62,148.04,AQI,246.04,172.19,123.86,149.47,220.62,137.06,314.38,150.97,127.80,121.13,119.44,122.49,123.06,134.58,108.41,262.44,116.96,116.36,128.45,128.47,122.40,84.06,138.39,160.71,103.71,161.14,72.07,143.61,120.50,166.52,144.34,159.87,128.15,133.69,220.73,223.94,123.33,203.49,110.51,165.71,171.77,179.37,166.32,178.23,151.77,85.35,134.24,153.60,121.61,144.22,181.24,175.27,141.05,153.89,122.94,193.91,PMA,161.53,167.80,315.51,249.50,154.64,106.87,132.81,67.85,143.41,142.12,182.10,64.04,92.69,107.84,186.94,171.04,154.85,173.55,205.86,285.82,195.16,264.39,244.19,239.73,113.79,LST,119.53,149.95,191.94,170.05,91.59,67.71,102.25,155.96,120.54,126.17,135.18
20030622,04:00,175.77,222.03,98.12,145.43,188.62,171.93,88.22,162.62,159.40,288.88,129.66,198.06,130.27,108.46,137.68,127.66,176.82,224.57,112.34,172.63,152.21,254.58,287.36,107.12,295.00,288.73,185.06,148.09,AQI,236.13,173.45,117.01,162.51,239.82,134.20,134.44,160.55,126.51,121.24,76.54,125.51,124.40,136.89,105.93,271.64,120.68,116.43,129.57,128.27,127.95,112.72,145.95,169.54,105.39,141.63,82.98,149.05,117.17,171.03,145.68,163.92,136.76,140.42,223.60,243.51,123.40,223.60,147.15,168.55,171.96,183.66,179.45,191.35,148.88,87.32,137.72,152.19,124.91,164.53,168.85,185.26,124.30,155.23,119.11,199.21,PMA,184.56,166.01,7.30,251.82,290.61,125.61,138.08,114.16,165.14,140.64,187.80,60.61,71.35,119.49,190.49,166.26,165.33,179.88,345.38,37.98,191.50,265.68,255.05,254.99,130.75,LST,119.25,153.12,183.77,167.06,92.62,74.57,127.18,162.19,113.87,124.27,131.61
20030622,05:00,190.85,195.64,117.18,159.38,205.88,173.65,117.89,159.64,162.90,297.59,136.42,189.08,131.80,110.59,147.24,143.64,178.32,210.56,110.18,180.72,168.16,342.07,283.30,110.96,298.62,281.02,187.95,151.58,AQI,304.20,177.94,116.90,157.15,229.49,134.05,145.00,161.62,133.47,121.31,129.01,114.83,123.53,137.33,113.90,276.57,130.45,122.71,131.87,130.59,127.46,169.02,154.94,197.50,116.89,127.84,72.40,150.38,121.33,185.23,155.73,177.53,146.48,149.95,218.52,228.89,124.57,225.44,154.44,172.75,165.97,195.67,188.25,203.34,159.33,118.10,151.47,153.66,123.31,175.17,177.01,162.02,148.44,161.02,125.08,220.72,PMA,192.18,153.93,22.79,247.69,43.44,120.19,152.30,151.55,175.03,140.65,203.57,62.38,98.37,128.58,215.22,184.29,177.80,188.06,170.18,38.77,245.90,270.58,259.30,335.92,136.49,LST,116.61,158.57,202.84,141.87,108.26,91.58,135.57,170.41,140.57,130.78,131.56
